,age,sex,weight,reaction,count,applnNo
41218,5,2,h,COVID-19,1,ANDA203495
41219,6,2,n,BACK PAIN,1,ANDA203495
41220,6,2,n,DRUG INEFFECTIVE,1,ANDA203495
41221,6,2,n,EYE PAIN,1,ANDA203495
41222,6,2,h,CATHETERISATION CARDIAC,1,ANDA203495
41223,6,2,h,INJECTION SITE ERYTHEMA,1,ANDA203495
41224,6,2,h,INJECTION SITE PAIN,1,ANDA203495
41225,5,1,n,ARRHYTHMIA,1,ANDA205960
41226,5,1,n,DEATH,1,ANDA205960
41227,5,1,n,DRUG INEFFECTIVE,1,ANDA205960
41228,5,1,h,CHOLELITHIASIS,1,ANDA205960
41229,5,1,h,COLITIS ISCHAEMIC,1,ANDA205960
41230,5,1,h,COVID-19,1,ANDA205960
41231,6,1,n,ACUTE KIDNEY INJURY,1,ANDA205960
41232,6,1,n,CANCER PAIN,1,ANDA205960
41233,6,1,n,CATARACT,1,ANDA205960
41234,5,2,n,DISSOCIATION,2,ANDA205960
41235,5,2,n,INJECTION SITE PAIN,1,ANDA205960
41236,5,2,n,ISCHAEMIA,1,ANDA205960
41237,5,2,h,DELUSION,1,ANDA205960
41238,5,2,h,DRUG DISPENSED TO WRONG PATIENT,1,ANDA205960
41239,5,2,h,OFF LABEL USE,1,ANDA205960
41284,3,1,l,HOSPITALISATION,1,NDA022012
41285,5,1,l,DYSPEPSIA,1,NDA022012
41286,5,1,l,PRODUCT ADMINISTRATION ERROR,1,NDA022012
41287,5,1,l,PRODUCT USE IN UNAPPROVED INDICATION,1,NDA022012
41288,5,1,n,PAIN,31,NDA022012
41289,5,1,n,ANXIETY,26,NDA022012
41290,5,1,n,CHRONIC KIDNEY DISEASE,23,NDA022012
41291,5,1,h,ANXIETY,8,NDA022012
41292,5,1,h,CHRONIC KIDNEY DISEASE,8,NDA022012
41293,5,1,h,DEPRESSION,8,NDA022012
41294,6,1,l,COUGH,1,NDA022012
41295,6,1,l,DYSPNOEA,1,NDA022012
41296,6,1,l,ERYTHEMA,1,NDA022012
41297,6,1,n,OFF LABEL USE,17,NDA022012
41298,6,1,n,FATIGUE,16,NDA022012
41299,6,1,n,DIARRHOEA,14,NDA022012
41300,6,1,h,ACUTE KIDNEY INJURY,13,NDA022012
41301,6,1,h,ATRIAL FIBRILLATION,9,NDA022012
41302,6,1,h,CARDIAC FAILURE CONGESTIVE,8,NDA022012
41303,3,2,l,HAEMOGLOBIN DECREASED,1,NDA022012
41304,3,2,l,VASCULAR ACCESS SITE HAEMORRHAGE,1,NDA022012
41305,3,2,l,VASCULAR ACCESS SITE THROMBOSIS,1,NDA022012
41306,5,2,l,PNEUMONIA,2,NDA022012
41307,5,2,l,ABDOMINAL DISCOMFORT,1,NDA022012
41308,5,2,l,APPLICATION SITE DISCHARGE,1,NDA022012
41309,5,2,n,ANXIETY,27,NDA022012
41310,5,2,n,PAIN,27,NDA022012
41311,5,2,n,ALOPECIA,21,NDA022012
41312,5,2,h,ALOPECIA,13,NDA022012
41313,5,2,h,ANXIETY,10,NDA022012
41314,5,2,h,DYSPNOEA,10,NDA022012
41315,6,2,l,ABDOMINAL DISCOMFORT,2,NDA022012
41316,6,2,l,DEATH,2,NDA022012
41317,6,2,l,OFF LABEL USE,2,NDA022012
41318,6,2,n,DYSPNOEA,27,NDA022012
41319,6,2,n,DIARRHOEA,26,NDA022012
41320,6,2,n,FATIGUE,24,NDA022012
41321,6,2,h,DYSPNOEA,11,NDA022012
41322,6,2,h,DIZZINESS,8,NDA022012
41323,6,2,h,HEADACHE,8,NDA022012
41356,1,1,l,FOETAL EXPOSURE DURING PREGNANCY,1,NDA021937
41357,1,1,l,POLYDACTYLY,1,NDA021937
41358,5,1,l,EMOTIONAL DISTRESS,5,NDA021937
41359,5,1,l,PAIN,5,NDA021937
41360,5,1,l,ANXIETY,4,NDA021937
41361,5,1,n,EMOTIONAL DISTRESS,704,NDA021937
41362,5,1,n,PAIN,704,NDA021937
41363,5,1,n,ANXIETY,664,NDA021937
41364,5,1,h,PAIN,285,NDA021937
41365,5,1,h,EMOTIONAL DISTRESS,284,NDA021937
41366,5,1,h,ANXIETY,274,NDA021937
41367,6,1,l,CHRONIC KIDNEY DISEASE,1,NDA021937
41368,6,1,l,NEPHROGENIC DIABETES INSIPIDUS,1,NDA021937
41369,6,1,l,RENAL TUBULAR DISORDER,1,NDA021937
41370,6,1,n,EMOTIONAL DISTRESS,31,NDA021937
41371,6,1,n,PAIN,31,NDA021937
41372,6,1,n,ANHEDONIA,25,NDA021937
41373,6,1,h,EMOTIONAL DISTRESS,12,NDA021937
41374,6,1,h,PAIN,12,NDA021937
41375,6,1,h,ANXIETY,11,NDA021937
41376,1,2,l,FOETAL EXPOSURE DURING PREGNANCY,2,NDA021937
41377,1,2,l,ABORTION INDUCED,1,NDA021937
41378,1,2,l,HYDRANENCEPHALY,1,NDA021937
41379,5,2,l,ANHEDONIA,6,NDA021937
41380,5,2,l,ANXIETY,6,NDA021937
41381,5,2,l,EMOTIONAL DISTRESS,6,NDA021937
41382,5,2,n,EMOTIONAL DISTRESS,249,NDA021937
41383,5,2,n,PAIN,249,NDA021937
41384,5,2,n,ANXIETY,238,NDA021937
41385,5,2,h,PAIN,106,NDA021937
41386,5,2,h,EMOTIONAL DISTRESS,105,NDA021937
41387,5,2,h,ANXIETY,99,NDA021937
41388,6,2,l,ACUTE KIDNEY INJURY,1,NDA021937
41389,6,2,l,ANHEDONIA,1,NDA021937
41390,6,2,l,ANXIETY,1,NDA021937
41391,6,2,n,EMOTIONAL DISTRESS,25,NDA021937
41392,6,2,n,PAIN,25,NDA021937
41393,6,2,n,ANHEDONIA,23,NDA021937
41394,6,2,h,ANXIETY,7,NDA021937
41395,6,2,h,EMOTIONAL DISTRESS,7,NDA021937
41396,6,2,h,PAIN,7,NDA021937
41437,1,1,l,FOETAL EXPOSURE DURING PREGNANCY,2,NDA018651
41438,1,1,l,LARGE FOR DATES BABY,2,NDA018651
41439,1,1,l,VENTRICULAR SEPTAL DEFECT,2,NDA018651
41440,3,1,l,DECREASED APPETITE,2,NDA018651
41441,3,1,l,NAUSEA,2,NDA018651
41442,3,1,l,ABDOMINAL PAIN,1,NDA018651
41443,4,1,n,ANAEMIA,2,NDA018651
41444,4,1,n,HYPERGLYCAEMIA,2,NDA018651
41445,4,1,n,HYPONATRAEMIA,2,NDA018651
41446,5,1,l,ACUTE KIDNEY INJURY,1,NDA018651
41447,5,1,l,ACUTE RESPIRATORY FAILURE,1,NDA018651
41448,5,1,l,BASAL GANGLIA INFARCTION,1,NDA018651
41449,5,1,n,PAIN,61,NDA018651
41450,5,1,n,EMOTIONAL DISTRESS,56,NDA018651
41451,5,1,n,ANXIETY,50,NDA018651
41452,5,1,h,PAIN,8,NDA018651
41453,5,1,h,ANHEDONIA,7,NDA018651
41454,5,1,h,ANXIETY,7,NDA018651
41455,6,1,n,WEIGHT DECREASED,7,NDA018651
41456,6,1,n,DIARRHOEA,6,NDA018651
41457,6,1,n,FATIGUE,5,NDA018651
41458,6,1,h,COVID-19,2,NDA018651
41459,6,1,h,ADRENAL INSUFFICIENCY,1,NDA018651
41460,6,1,h,ARTHRALGIA,1,NDA018651
41461,4,2,l,DEVICE RELATED INFECTION,1,NDA018651
41462,4,2,l,DRUG INEFFECTIVE,1,NDA018651
41463,4,2,l,INFECTIVE PULMONARY EXACERBATION OF CYSTIC FIBROSIS,1,NDA018651
41464,4,2,n,ANOSMIA,2,NDA018651
41465,4,2,n,ASPARTATE AMINOTRANSFERASE INCREASED,2,NDA018651
41466,4,2,n,ATRIOVENTRICULAR BLOCK COMPLETE,2,NDA018651
41467,5,2,l,ANHEDONIA,2,NDA018651
41468,5,2,l,ANXIETY,2,NDA018651
41469,5,2,l,EMOTIONAL DISTRESS,2,NDA018651
41470,5,2,n,PAIN,13,NDA018651
41471,5,2,n,EMOTIONAL DISTRESS,12,NDA018651
41472,5,2,n,ANXIETY,11,NDA018651
41473,5,2,h,ASTHMA,3,NDA018651
41474,5,2,h,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,3,NDA018651
41475,5,2,h,DYSPNOEA,3,NDA018651
41476,6,2,n,FATIGUE,5,NDA018651
41477,6,2,n,DIARRHOEA,4,NDA018651
41478,6,2,n,ANAEMIA,3,NDA018651
41479,6,2,h,BACK PAIN,2,NDA018651
41480,6,2,h,DECREASED APPETITE,2,NDA018651
41481,6,2,h,FATIGUE,2,NDA018651
41482,3,1,l,CLOSTRIDIUM DIFFICILE COLITIS,1,NDA021861
41483,3,1,l,EYE PRURITUS,1,NDA021861
41484,3,1,l,OCULAR HYPERAEMIA,1,NDA021861
41485,4,1,n,INCORRECT DOSE ADMINISTERED,1,NDA021861
41486,4,1,n,THERAPEUTIC RESPONSE DECREASED,1,NDA021861
41487,5,1,n,BRONCHITIS,3,NDA021861
41488,5,1,n,CONDITION AGGRAVATED,3,NDA021861
41489,5,1,n,DIARRHOEA,3,NDA021861
41490,5,1,h,BLOOD PRESSURE DECREASED,1,NDA021861
41491,5,1,h,CANDIDA INFECTION,1,NDA021861
41492,5,1,h,CONDITION AGGRAVATED,1,NDA021861
41493,6,1,l,HYPONATRAEMIA,1,NDA021861
41494,6,1,l,LUNG ABSCESS,1,NDA021861
41495,6,1,n,PYREXIA,4,NDA021861
41496,6,1,n,DEATH,3,NDA021861
41497,6,1,n,FATIGUE,3,NDA021861
41498,6,1,h,COVID-19,1,NDA021861
41499,6,1,h,PROCEDURAL PAIN,1,NDA021861
41500,6,1,h,SINUSITIS,1,NDA021861
41501,4,2,l,COVID-19,1,NDA021861
41502,4,2,l,RASH,1,NDA021861
41503,4,2,n,ECZEMA,1,NDA021861
41504,4,2,n,EXPOSURE TO SARS-COV-2,1,NDA021861
41505,4,2,n,INJECTION SITE PAIN,1,NDA021861
41506,5,2,l,DIARRHOEA,1,NDA021861
41507,5,2,n,DYSPNOEA,5,NDA021861
41508,5,2,n,PAIN,5,NDA021861
41509,5,2,n,RASH,5,NDA021861
41510,5,2,h,BRONCHITIS,2,NDA021861
41511,5,2,h,DRUG INEFFECTIVE,2,NDA021861
41512,5,2,h,MYOFASCIAL PAIN SYNDROME,2,NDA021861
41513,6,2,l,ANAEMIA,2,NDA021861
41514,6,2,l,ACIDOSIS,1,NDA021861
41515,6,2,l,ADRENAL INSUFFICIENCY,1,NDA021861
41516,6,2,n,DIARRHOEA,3,NDA021861
41517,6,2,n,DIZZINESS,3,NDA021861
41518,6,2,n,EYE PAIN,3,NDA021861
41519,6,2,h,ATRIAL FIBRILLATION,1,NDA021861
41520,6,2,h,ATRIAL FLUTTER,1,NDA021861
41521,6,2,h,CARDIAC FAILURE CONGESTIVE,1,NDA021861
41522,4,2,l,OVARIAN FAILURE,1,ANDA090524
41523,4,2,n,BLOOD BILIRUBIN ABNORMAL,1,ANDA090524
41524,4,2,n,OFF LABEL USE,1,ANDA090524
41525,4,2,n,PLATELET COUNT ABNORMAL,1,ANDA090524
41526,5,2,n,OFF LABEL USE,3,ANDA090524
41527,5,2,n,RASH,2,ANDA090524
41528,5,2,n,WEIGHT INCREASED,2,ANDA090524
41577,1,1,l,FOETAL EXPOSURE DURING PREGNANCY,49,NDA020564
41578,1,1,l,VOLVULUS,9,NDA020564
41579,1,1,l,PREMATURE BABY,8,NDA020564
41580,1,1,n,CONGENITAL DIAPHRAGMATIC HERNIA,1,NDA020564
41581,1,1,n,FOETAL EXPOSURE DURING PREGNANCY,1,NDA020564
41582,2,1,l,FOETAL EXPOSURE DURING PREGNANCY,21,NDA020564
41583,2,1,l,PYELOCALIECTASIS,10,NDA020564
41584,2,1,l,CONGENITAL HYDRONEPHROSIS,5,NDA020564
41585,3,1,l,OPTIC ATROPHY,2,NDA020564
41586,3,1,l,DRUG ERUPTION,1,NDA020564
41587,3,1,l,EOSINOPHILIA,1,NDA020564
41588,3,1,n,DRUG INEFFECTIVE,1,NDA020564
41589,4,1,l,STEVENS-JOHNSON SYNDROME,1,NDA020564
41590,5,1,l,EMOTIONAL DISTRESS,2,NDA020564
41591,5,1,l,PAIN,2,NDA020564
41592,5,1,l,ACUTE KIDNEY INJURY,1,NDA020564
41593,5,1,n,EMOTIONAL DISTRESS,363,NDA020564
41594,5,1,n,PAIN,362,NDA020564
41595,5,1,n,ANXIETY,335,NDA020564
41596,5,1,h,EMOTIONAL DISTRESS,127,NDA020564
41597,5,1,h,PAIN,127,NDA020564
41598,5,1,h,ANXIETY,120,NDA020564
41599,6,1,l,ACQUIRED AMINOACIDURIA,1,NDA020564
41600,6,1,l,BONE SCAN ABNORMAL,1,NDA020564
41601,6,1,l,CHEST PAIN,1,NDA020564
41602,6,1,n,EMOTIONAL DISTRESS,19,NDA020564
41603,6,1,n,PAIN,18,NDA020564
41604,6,1,n,CHRONIC KIDNEY DISEASE,16,NDA020564
41605,6,1,h,ANXIETY,4,NDA020564
41606,6,1,h,CHRONIC KIDNEY DISEASE,4,NDA020564
41607,6,1,h,EMOTIONAL DISTRESS,4,NDA020564
41608,1,2,l,FOETAL EXPOSURE DURING PREGNANCY,32,NDA020564
41609,1,2,l,PREMATURE BABY,12,NDA020564
41610,1,2,l,LOW BIRTH WEIGHT BABY,9,NDA020564
41611,2,2,l,FOETAL EXPOSURE DURING PREGNANCY,11,NDA020564
41612,2,2,l,BIRTH MARK,2,NDA020564
41613,2,2,l,BRAIN INJURY,2,NDA020564
41614,3,2,l,ABDOMINAL PAIN,1,NDA020564
41615,3,2,l,AUTOIMMUNE THYROIDITIS,1,NDA020564
41616,3,2,l,BLOOD HIV RNA INCREASED,1,NDA020564
41617,4,2,l,VOMITING,2,NDA020564
41618,4,2,l,DEHYDRATION,1,NDA020564
41619,4,2,l,DISORIENTATION,1,NDA020564
41620,5,2,l,ACUTE KIDNEY INJURY,4,NDA020564
41621,5,2,l,ANAEMIA,4,NDA020564
41622,5,2,l,ASPARTATE AMINOTRANSFERASE INCREASED,4,NDA020564
41623,5,2,n,PAIN,118,NDA020564
41624,5,2,n,EMOTIONAL DISTRESS,117,NDA020564
41625,5,2,n,ANXIETY,112,NDA020564
41626,5,2,h,PAIN,28,NDA020564
41627,5,2,h,EMOTIONAL DISTRESS,27,NDA020564
41628,5,2,h,ANHEDONIA,25,NDA020564
41629,6,2,l,FANCONI SYNDROME ACQUIRED,2,NDA020564
41630,6,2,n,PAIN,15,NDA020564
41631,6,2,n,NAUSEA,10,NDA020564
41632,6,2,n,DRUG INEFFECTIVE,9,NDA020564
41633,6,2,h,EMOTIONAL DISTRESS,3,NDA020564
41634,6,2,h,PAIN,3,NDA020564
41635,6,2,h,ANXIETY,2,NDA020564
41818,3,1,n,DIARRHOEA,1,NDA021777
41819,3,1,n,GASTRIC INFECTION,1,NDA021777
41820,3,1,n,VOMITING,1,NDA021777
41821,4,1,n,ANKLE FRACTURE,1,NDA021777
41822,4,1,n,CONJUNCTIVITIS,1,NDA021777
41823,4,1,n,FEELING ABNORMAL,1,NDA021777
41824,5,1,l,ANXIETY,1,NDA021777
41825,5,1,l,ATRIAL FIBRILLATION,1,NDA021777
41826,5,1,l,CARDIAC DISORDER,1,NDA021777
41827,5,1,n,PAIN,4,NDA021777
41828,5,1,n,PRODUCT DOSE OMISSION ISSUE,4,NDA021777
41829,5,1,n,PRODUCT USE IN UNAPPROVED INDICATION,4,NDA021777
41830,5,1,h,ARTHRALGIA,6,NDA021777
41831,5,1,h,PAIN,6,NDA021777
41832,5,1,h,BLOOD PRESSURE FLUCTUATION,5,NDA021777
41833,6,1,l,COUGH,1,NDA021777
41834,6,1,n,OFF LABEL USE,5,NDA021777
41835,6,1,n,BACK PAIN,4,NDA021777
41836,6,1,n,NEUROPATHY PERIPHERAL,4,NDA021777
41837,6,1,h,RESPIRATORY SYNCYTIAL VIRUS INFECTION,2,NDA021777
41838,6,1,h,THROMBOSIS,2,NDA021777
41839,6,1,h,WEIGHT DECREASED,2,NDA021777
41840,4,2,l,PRODUCTIVE COUGH,1,NDA021777
41841,4,2,l,RESPIRATORY TRACT INFECTION,1,NDA021777
41842,5,2,n,PAIN,23,NDA021777
41843,5,2,n,NAUSEA,17,NDA021777
41844,5,2,n,FATIGUE,15,NDA021777
41845,5,2,h,DYSPNOEA,5,NDA021777
41846,5,2,h,HEADACHE,5,NDA021777
41847,5,2,h,PRODUCT USE IN UNAPPROVED INDICATION,5,NDA021777
41848,6,2,l,PRODUCT ADMINISTRATION ERROR,1,NDA021777
41849,6,2,l,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,NDA021777
41850,6,2,n,OFF LABEL USE,10,NDA021777
41851,6,2,n,PRURITUS,10,NDA021777
41852,6,2,n,EYE PAIN,9,NDA021777
41853,6,2,h,OFF LABEL USE,3,NDA021777
41854,6,2,h,FALL,2,NDA021777
41855,6,2,h,FATIGUE,2,NDA021777
41937,2,1,l,HISTOPLASMOSIS DISSEMINATED,1,NDA022301
41938,2,1,l,TACHYCARDIA,1,NDA022301
41939,3,1,l,SECONDARY ADRENOCORTICAL INSUFFICIENCY,2,NDA022301
41940,3,1,l,SHORT STATURE,2,NDA022301
41941,3,1,l,ANAL ABSCESS,1,NDA022301
41942,3,1,n,OFF LABEL USE,2,NDA022301
41943,3,1,n,COLITIS ULCERATIVE,1,NDA022301
41944,3,1,n,EWING^S SARCOMA,1,NDA022301
41945,4,1,l,CROHN^S DISEASE,2,NDA022301
41946,4,1,l,OFF LABEL USE,2,NDA022301
41947,4,1,l,ANAEMIA VITAMIN B12 DEFICIENCY,1,NDA022301
41948,4,1,n,OFF LABEL USE,12,NDA022301
41949,4,1,n,DRUG INEFFECTIVE,7,NDA022301
41950,4,1,n,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,5,NDA022301
41951,4,1,h,COVID-19,1,NDA022301
41952,5,1,l,PYREXIA,3,NDA022301
41953,5,1,l,ABDOMINAL PAIN,2,NDA022301
41954,5,1,l,AGEUSIA,2,NDA022301
41955,5,1,n,OFF LABEL USE,276,NDA022301
41956,5,1,n,CONDITION AGGRAVATED,237,NDA022301
41957,5,1,n,INTENTIONAL PRODUCT USE ISSUE,166,NDA022301
41958,5,1,h,OFF LABEL USE,95,NDA022301
41959,5,1,h,CONDITION AGGRAVATED,72,NDA022301
41960,5,1,h,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,52,NDA022301
41961,6,1,n,OFF LABEL USE,51,NDA022301
41962,6,1,n,CONDITION AGGRAVATED,36,NDA022301
41963,6,1,n,INTENTIONAL PRODUCT USE ISSUE,26,NDA022301
41964,6,1,h,CONDITION AGGRAVATED,13,NDA022301
41965,6,1,h,OFF LABEL USE,13,NDA022301
41966,6,1,h,INTENTIONAL PRODUCT USE ISSUE,7,NDA022301
41967,1,2,l,FOETAL EXPOSURE DURING PREGNANCY,3,NDA022301
41968,1,2,l,ATRIAL SEPTAL DEFECT,1,NDA022301
41969,1,2,l,CYANOSIS,1,NDA022301
41970,2,2,l,FOETAL EXPOSURE DURING PREGNANCY,1,NDA022301
41971,2,2,l,MYELOID LEUKAEMIA,1,NDA022301
41972,3,2,l,ACUTE CHEST SYNDROME,2,NDA022301
41973,3,2,l,OFF LABEL USE,2,NDA022301
41974,3,2,l,SICKLE CELL ANAEMIA WITH CRISIS,2,NDA022301
41975,3,2,n,ANTINUCLEAR ANTIBODY INCREASED,1,NDA022301
41976,3,2,n,CLOSTRIDIUM DIFFICILE INFECTION,1,NDA022301
41977,3,2,n,COLITIS ULCERATIVE,1,NDA022301
41978,4,2,l,OFF LABEL USE,2,NDA022301
41979,4,2,l,ACUTE CHEST SYNDROME,1,NDA022301
41980,4,2,l,ANAEMIA,1,NDA022301
41981,4,2,n,OFF LABEL USE,8,NDA022301
41982,4,2,n,COLITIS ULCERATIVE,4,NDA022301
41983,4,2,n,CONDITION AGGRAVATED,4,NDA022301
41984,5,2,l,CONDITION AGGRAVATED,4,NDA022301
41985,5,2,l,OFF LABEL USE,4,NDA022301
41986,5,2,l,INTENTIONAL PRODUCT USE ISSUE,3,NDA022301
41987,5,2,n,OFF LABEL USE,317,NDA022301
41988,5,2,n,CONDITION AGGRAVATED,259,NDA022301
41989,5,2,n,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,158,NDA022301
41990,5,2,h,CONDITION AGGRAVATED,33,NDA022301
41991,5,2,h,OFF LABEL USE,32,NDA022301
41992,5,2,h,INTENTIONAL PRODUCT USE ISSUE,20,NDA022301
41993,6,2,l,BLOOD PRESSURE INCREASED,2,NDA022301
41994,6,2,l,DIZZINESS,2,NDA022301
41995,6,2,l,DRUG INEFFECTIVE,2,NDA022301
41996,6,2,n,OFF LABEL USE,64,NDA022301
41997,6,2,n,CONDITION AGGRAVATED,47,NDA022301
41998,6,2,n,DRUG INEFFECTIVE,41,NDA022301
41999,6,2,h,CONDITION AGGRAVATED,5,NDA022301
42000,6,2,h,OFF LABEL USE,5,NDA022301
42001,6,2,h,MALAISE,4,NDA022301
42002,1,1,l,FOETAL EXPOSURE DURING PREGNANCY,1,M020
42003,1,1,l,HAEMORRHAGE INTRACRANIAL,1,M020
42004,1,1,l,LOW BIRTH WEIGHT BABY,1,M020
42005,2,1,l,ABDOMINAL PAIN,2,M020
42006,2,1,l,RESPIRATORY FAILURE,2,M020
42007,2,1,l,VOMITING,2,M020
42008,3,1,l,PYREXIA,2,M020
42009,3,1,l,ACIDOSIS,1,M020
42010,3,1,l,ALANINE AMINOTRANSFERASE INCREASED,1,M020
42011,3,1,n,CROHN^S DISEASE,1,M020
42012,3,1,n,DIARRHOEA,1,M020
42013,3,1,n,GASTRIC INFECTION,1,M020
42014,4,1,l,ABDOMINAL WALL CYST,1,M020
42015,4,1,l,ALTERED STATE OF CONSCIOUSNESS,1,M020
42016,4,1,l,ANAL ABSCESS,1,M020
42017,4,1,n,DYSTONIA,2,M020
42018,4,1,n,ANORECTAL DISORDER,1,M020
42019,4,1,n,ANXIETY,1,M020
42020,5,1,l,ANGIOEDEMA,1,M020
42021,5,1,l,ELECTROCARDIOGRAM ST SEGMENT ELEVATION,1,M020
42022,5,1,l,PNEUMONIA,1,M020
42023,5,1,n,PAIN,15,M020
42024,5,1,n,DIARRHOEA,14,M020
42025,5,1,n,PYREXIA,13,M020
42026,5,1,h,ACUTE KIDNEY INJURY,4,M020
42027,5,1,h,ANHEDONIA,4,M020
42028,5,1,h,ANXIETY,4,M020
42029,6,1,l,HYPOXIA,2,M020
42030,6,1,l,PLATELET COUNT DECREASED,2,M020
42031,6,1,l,ANAEMIA,1,M020
42032,6,1,n,PRURITUS,8,M020
42033,6,1,n,RASH,7,M020
42034,6,1,n,ANAEMIA,6,M020
42035,6,1,h,PLEURAL EFFUSION,2,M020
42036,6,1,h,ACUTE KIDNEY INJURY,1,M020
42037,6,1,h,ANAPHYLACTIC SHOCK,1,M020
42038,1,2,l,FOETAL EXPOSURE DURING PREGNANCY,3,M020
42039,1,2,l,PREMATURE BABY,3,M020
42040,1,2,l,FOETAL EXPOSURE DURING DELIVERY,2,M020
42041,2,2,l,OFF LABEL USE,3,M020
42042,2,2,l,DRUG INEFFECTIVE,2,M020
42043,2,2,l,ANAEMIA,1,M020
42044,3,2,l,APLASTIC ANAEMIA,8,M020
42045,3,2,l,PROCTALGIA,5,M020
42046,3,2,l,ABDOMINAL PAIN,2,M020
42047,4,2,l,BACTERIAL INFECTION,1,M020
42048,4,2,l,BRAIN DEATH,1,M020
42049,4,2,l,CARDIAC ARREST,1,M020
42050,4,2,n,ADENOVIRUS INFECTION,1,M020
42051,4,2,n,ANHEDONIA,1,M020
42052,4,2,n,ANXIETY,1,M020
42053,5,2,l,STEVENS-JOHNSON SYNDROME,2,M020
42054,5,2,l,ABDOMINAL DISCOMFORT,1,M020
42055,5,2,l,ALANINE AMINOTRANSFERASE INCREASED,1,M020
42056,5,2,n,NAUSEA,16,M020
42057,5,2,n,ANXIETY,11,M020
42058,5,2,n,PAIN,10,M020
42059,5,2,h,ASTHMA,3,M020
42060,5,2,h,DYSPNOEA,3,M020
42061,5,2,h,OBSTRUCTIVE AIRWAYS DISORDER,3,M020
42062,6,2,l,DECREASED APPETITE,2,M020
42063,6,2,l,DIARRHOEA,2,M020
42064,6,2,l,DIZZINESS,2,M020
42065,6,2,n,NAUSEA,30,M020
42066,6,2,n,DYSPEPSIA,27,M020
42067,6,2,n,ANAEMIA,23,M020
42068,6,2,h,ABDOMINAL DISCOMFORT,1,M020
42069,6,2,h,ABDOMINAL PAIN UPPER,1,M020
42070,6,2,h,ACUTE KIDNEY INJURY,1,M020
42071,2,1,l,COUGH,1,ANDA077646
42072,2,1,l,DIARRHOEA,1,ANDA077646
42073,2,1,l,DRUG DOSE OMISSION,1,ANDA077646
42074,5,1,h,CANDIDA INFECTION,1,ANDA077646
42075,5,1,h,CARDIAC FAILURE CONGESTIVE,1,ANDA077646
42076,5,1,h,CEREBROVASCULAR ACCIDENT,1,ANDA077646
42077,6,1,n,BLOOD GROWTH HORMONE INCREASED,1,ANDA077646
42078,6,1,n,BLOOD PROLACTIN DECREASED,1,ANDA077646
42079,6,1,n,BLOOD PROLACTIN INCREASED,1,ANDA077646
42080,1,2,l,FOETAL EXPOSURE DURING PREGNANCY,2,ANDA077646
42081,1,2,l,LOW BIRTH WEIGHT BABY,2,ANDA077646
42082,1,2,l,PREMATURE BABY,2,ANDA077646
42083,5,2,n,BODY MASS INDEX INCREASED,1,ANDA077646
42084,5,2,n,CHOLECYSTITIS ACUTE,1,ANDA077646
42085,5,2,n,CONTUSION,1,ANDA077646
42086,5,2,h,SKIN ULCER,2,ANDA077646
42087,5,2,h,DERMATITIS ATOPIC,1,ANDA077646
42088,5,2,h,EXPOSURE DURING PREGNANCY,1,ANDA077646
42235,1,1,l,FOETAL EXPOSURE DURING PREGNANCY,1,NDA022198
42236,1,1,l,LOW BIRTH WEIGHT BABY,1,NDA022198
42237,1,1,l,PREMATURE BABY,1,NDA022198
42238,3,1,l,FEBRILE NEUTROPENIA,7,NDA022198
42239,3,1,l,VOMITING,3,NDA022198
42240,3,1,l,ABDOMINAL PAIN,2,NDA022198
42241,3,1,n,FEBRILE NEUTROPENIA,1,NDA022198
42242,3,1,n,HEART TRANSPLANT,1,NDA022198
42243,3,1,n,PULMONARY HYPERTENSION,1,NDA022198
42244,4,1,l,ACUTE LYMPHOCYTIC LEUKAEMIA,1,NDA022198
42245,4,1,l,ALANINE AMINOTRANSFERASE INCREASED,1,NDA022198
42246,4,1,l,CYTOKINE RELEASE SYNDROME,1,NDA022198
42247,4,1,n,FEBRILE NEUTROPENIA,7,NDA022198
42248,4,1,n,CELLULITE,3,NDA022198
42249,4,1,n,STAPHYLOCOCCAL BACTERAEMIA,3,NDA022198
42250,5,1,l,BACTERAEMIA,1,NDA022198
42251,5,1,l,HAEMOGLOBIN DECREASED,1,NDA022198
42252,5,1,l,HEPATIC FUNCTION ABNORMAL,1,NDA022198
42253,5,1,n,FEBRILE NEUTROPENIA,13,NDA022198
42254,5,1,n,PYREXIA,12,NDA022198
42255,5,1,n,NEUTROPENIA,7,NDA022198
42256,5,1,h,NAUSEA,4,NDA022198
42257,5,1,h,ANAEMIA,3,NDA022198
42258,5,1,h,DIZZINESS,3,NDA022198
42259,6,1,l,NEUROPATHY PERIPHERAL,2,NDA022198
42260,6,1,l,PYREXIA,2,NDA022198
42261,6,1,l,WHITE BLOOD CELL COUNT DECREASED,2,NDA022198
42262,6,1,n,DIARRHOEA,18,NDA022198
42263,6,1,n,ANAEMIA,12,NDA022198
42264,6,1,n,FEBRILE NEUTROPENIA,12,NDA022198
42265,6,1,h,ACUTE KIDNEY INJURY,4,NDA022198
42266,6,1,h,GUILLAIN-BARRE SYNDROME,3,NDA022198
