,Unnamed: 0,count,event,applnNo
5800,5800,29,Disabling,NDA208010
5801,5801,670,Hospitalization,NDA208010
5802,5802,91,Life Threatening Event,NDA208010
5803,5803,15032,Serious Cases,ANDA214467
5804,5804,2128,Death,ANDA214467
5805,5805,617,Disabling,ANDA214467
5806,5806,8881,Hospitalization,ANDA214467
5807,5807,1472,Life Threatening Event,ANDA214467
5808,5808,3792,Serious Cases,NDA022088
5809,5809,960,Death,NDA022088
5810,5810,68,Disabling,NDA022088
5811,5811,1993,Hospitalization,NDA022088
5812,5812,271,Life Threatening Event,NDA022088
5813,5813,161806,Serious Cases,NDA202155
5814,5814,32338,Death,NDA202155
5815,5815,3577,Disabling,NDA202155
5816,5816,69112,Hospitalization,NDA202155
5817,5817,8537,Life Threatening Event,NDA202155
5818,5818,183,Serious Cases,ANDA206220
5819,5819,23,Death,ANDA206220
5820,5820,6,Disabling,ANDA206220
5821,5821,126,Hospitalization,ANDA206220
5822,5822,24,Life Threatening Event,ANDA206220
5823,5823,3885,Serious Cases,BLA020604
5824,5824,439,Death,BLA020604
5825,5825,115,Disabling,BLA020604
5826,5826,1360,Hospitalization,BLA020604
5827,5827,222,Life Threatening Event,BLA020604
5828,5828,5304,Serious Cases,NDA201292
5829,5829,1365,Death,NDA201292
5830,5830,109,Disabling,NDA201292
5831,5831,1944,Hospitalization,NDA201292
5832,5832,213,Life Threatening Event,NDA201292
5833,5833,4364,Serious Cases,NDA020193
5834,5834,86,Death,NDA020193
5835,5835,92,Disabling,NDA020193
5836,5836,567,Hospitalization,NDA020193
5837,5837,57,Life Threatening Event,NDA020193
5838,5838,810,Serious Cases,ANDA206100
5839,5839,135,Death,ANDA206100
5840,5840,17,Disabling,ANDA206100
5841,5841,464,Hospitalization,ANDA206100
5842,5842,38,Life Threatening Event,ANDA206100
5843,5843,686,Serious Cases,NDA022501
5844,5844,8,Death,NDA022501
5845,5845,51,Disabling,NDA022501
5846,5846,214,Hospitalization,NDA022501
5847,5847,56,Life Threatening Event,NDA022501
5848,5848,111,Serious Cases,ANDA079193
5849,5849,2,Death,ANDA079193
5850,5850,14,Disabling,ANDA079193
5851,5851,47,Hospitalization,ANDA079193
5852,5852,6,Life Threatening Event,ANDA079193
5853,5853,2427,Serious Cases,BLA125197
5854,5854,323,Death,BLA125197
5855,5855,22,Disabling,BLA125197
5856,5856,1601,Hospitalization,BLA125197
5857,5857,29,Life Threatening Event,BLA125197
5858,5858,10957,Serious Cases,NDA021454
5859,5859,945,Death,NDA021454
5860,5860,1142,Disabling,NDA021454
5861,5861,5004,Hospitalization,NDA021454
5862,5862,543,Life Threatening Event,NDA021454
5863,5863,17,Serious Cases,ANDA211027
5864,5864,2,Death,ANDA211027
5865,5865,14,Hospitalization,ANDA211027
5866,5866,1324,Serious Cases,NDA020547
5867,5867,145,Death,NDA020547
5868,5868,88,Disabling,NDA020547
5869,5869,595,Hospitalization,NDA020547
5870,5870,68,Life Threatening Event,NDA020547
5871,5871,420,Serious Cases,ANDA217656
5872,5872,50,Death,ANDA217656
5873,5873,17,Disabling,ANDA217656
5874,5874,282,Hospitalization,ANDA217656
5875,5875,30,Life Threatening Event,ANDA217656
5876,5876,868,Serious Cases,ANDA090978
5877,5877,346,Death,ANDA090978
5878,5878,128,Disabling,ANDA090978
5879,5879,483,Hospitalization,ANDA090978
5880,5880,108,Life Threatening Event,ANDA090978
5881,5881,12697,Serious Cases,NDA020675
5882,5882,2268,Death,NDA020675
5883,5883,350,Disabling,NDA020675
5884,5884,7419,Hospitalization,NDA020675
5885,5885,1156,Life Threatening Event,NDA020675
5886,5886,5801,Serious Cases,NDA018063
5887,5887,706,Death,NDA018063
5888,5888,208,Disabling,NDA018063
5889,5889,2788,Hospitalization,NDA018063
5890,5890,313,Life Threatening Event,NDA018063
5891,5891,1207,Serious Cases,ANDA208213
5892,5892,160,Death,ANDA208213
5893,5893,21,Disabling,ANDA208213
5894,5894,784,Hospitalization,ANDA208213
5895,5895,59,Life Threatening Event,ANDA208213
5896,5896,43654,Serious Cases,part347
5897,5897,16896,Death,part347
5898,5898,1087,Disabling,part347
5899,5899,20774,Hospitalization,part347
5900,5900,3509,Life Threatening Event,part347
5901,5901,1449,Serious Cases,NDA204760
5902,5902,247,Death,NDA204760
5903,5903,29,Disabling,NDA204760
5904,5904,692,Hospitalization,NDA204760
5905,5905,52,Life Threatening Event,NDA204760
5906,5906,392,Serious Cases,NDA022308
5907,5907,54,Death,NDA022308
5908,5908,15,Disabling,NDA022308
5909,5909,134,Hospitalization,NDA022308
5910,5910,2,Life Threatening Event,NDA022308
5911,5911,144201,Serious Cases,BLA103705
5912,5912,25899,Death,BLA103705
5913,5913,5664,Disabling,BLA103705
5914,5914,49209,Hospitalization,BLA103705
5915,5915,9241,Life Threatening Event,BLA103705
5916,5916,1482,Serious Cases,ANDA213521
5917,5917,100,Death,ANDA213521
5918,5918,14,Disabling,ANDA213521
5919,5919,871,Hospitalization,ANDA213521
5920,5920,114,Life Threatening Event,ANDA213521
5921,5921,18248,Serious Cases,ANDA212564
5922,5922,2374,Death,ANDA212564
5923,5923,1143,Disabling,ANDA212564
5924,5924,9206,Hospitalization,ANDA212564
5925,5925,1364,Life Threatening Event,ANDA212564
5926,5926,1026,Serious Cases,part344
5927,5927,294,Death,part344
5928,5928,602,Disabling,part344
5929,5929,606,Hospitalization,part344
5930,5930,443,Life Threatening Event,part344
5931,5931,8200,Serious Cases,ANDA076222
5932,5932,2732,Death,ANDA076222
5933,5933,184,Disabling,ANDA076222
5934,5934,3389,Hospitalization,ANDA076222
5935,5935,921,Life Threatening Event,ANDA076222
5936,5936,43228,Serious Cases,ANDA210058
5937,5937,9060,Death,ANDA210058
5938,5938,386,Disabling,ANDA210058
5939,5939,26849,Hospitalization,ANDA210058
5940,5940,558,Life Threatening Event,ANDA210058
5941,5941,20857,Serious Cases,M010
5942,5942,5397,Death,M010
5943,5943,569,Disabling,M010
5944,5944,7942,Hospitalization,M010
5945,5945,1177,Life Threatening Event,M010
5946,5946,325,Serious Cases,NDA021184
5947,5947,10,Death,NDA021184
5948,5948,15,Disabling,NDA021184
5949,5949,140,Hospitalization,NDA021184
5950,5950,19,Life Threatening Event,NDA021184
5951,5951,764,Serious Cases,NDA020748
5952,5952,19,Death,NDA020748
5953,5953,32,Disabling,NDA020748
5954,5954,280,Hospitalization,NDA020748
5955,5955,26,Life Threatening Event,NDA020748
5956,5956,195,Serious Cases,NDA022247
5957,5957,1,Death,NDA022247
5958,5958,6,Disabling,NDA022247
5959,5959,32,Hospitalization,NDA022247
5960,5960,1,Life Threatening Event,NDA022247
5961,5961,6942,Serious Cases,ANDA212317
5962,5962,1445,Death,ANDA212317
5963,5963,384,Disabling,ANDA212317
5964,5964,3892,Hospitalization,ANDA212317
5965,5965,672,Life Threatening Event,ANDA212317
5966,5966,1371,Serious Cases,ANDA079017
5967,5967,314,Death,ANDA079017
5968,5968,124,Disabling,ANDA079017
5969,5969,548,Hospitalization,ANDA079017
5970,5970,158,Life Threatening Event,ANDA079017
5971,5971,13,Serious Cases,ANDA205033
5972,5972,5,Hospitalization,ANDA205033
5973,5973,3768,Serious Cases,NDA021450
5974,5974,157,Death,NDA021450
5975,5975,269,Disabling,NDA021450
5976,5976,1478,Hospitalization,NDA021450
5977,5977,261,Life Threatening Event,NDA021450
5978,5978,3135,Serious Cases,NDA202100
5979,5979,318,Death,NDA202100
5980,5980,107,Disabling,NDA202100
5981,5981,1201,Hospitalization,NDA202100
5982,5982,196,Life Threatening Event,NDA202100
5983,5983,8393,Serious Cases,ANDA211518
5984,5984,1636,Death,ANDA211518
5985,5985,207,Disabling,ANDA211518
5986,5986,4275,Hospitalization,ANDA211518
5987,5987,326,Life Threatening Event,ANDA211518
5988,5988,101110,Serious Cases,BLA021081
5989,5989,11370,Death,BLA021081
5990,5990,4185,Disabling,BLA021081
5991,5991,51868,Hospitalization,BLA021081
5992,5992,5718,Life Threatening Event,BLA021081
5993,5993,8387,Serious Cases,NDA021514
5994,5994,906,Death,NDA021514
5995,5995,309,Disabling,NDA021514
5996,5996,2836,Hospitalization,NDA021514
5997,5997,376,Life Threatening Event,NDA021514
5998,5998,2,Serious Cases,ANDA090019
5999,5999,1,Hospitalization,ANDA090019
6000,6000,1,Life Threatening Event,ANDA090019
6001,6001,1251,Serious Cases,ANDA215566
6002,6002,191,Death,ANDA215566
6003,6003,30,Disabling,ANDA215566
6004,6004,749,Hospitalization,ANDA215566
6005,6005,167,Life Threatening Event,ANDA215566
6006,6006,257,Serious Cases,ANDA206856
6007,6007,47,Death,ANDA206856
6008,6008,4,Disabling,ANDA206856
6009,6009,95,Hospitalization,ANDA206856
6010,6010,12,Life Threatening Event,ANDA206856
6011,6011,2250,Serious Cases,M002
6012,6012,357,Death,M002
6013,6013,57,Disabling,M002
6014,6014,1192,Hospitalization,M002
6015,6015,95,Life Threatening Event,M002
6016,6016,500,Serious Cases,ANDA090794
6017,6017,15,Death,ANDA090794
6018,6018,14,Disabling,ANDA090794
6019,6019,170,Hospitalization,ANDA090794
6020,6020,33,Life Threatening Event,ANDA090794
6021,6021,1396,Serious Cases,NDA020649
6022,6022,216,Death,NDA020649
6023,6023,64,Disabling,NDA020649
6024,6024,520,Hospitalization,NDA020649
6025,6025,142,Life Threatening Event,NDA020649
6026,6026,171,Serious Cases,ANDA205007
6027,6027,20,Death,ANDA205007
6028,6028,9,Disabling,ANDA205007
6029,6029,102,Hospitalization,ANDA205007
6030,6030,31,Life Threatening Event,ANDA205007
6031,6031,1145,Serious Cases,NDA021205
6032,6032,97,Death,NDA021205
6033,6033,50,Disabling,NDA021205
6034,6034,481,Hospitalization,NDA021205
6035,6035,84,Life Threatening Event,NDA021205
6036,6036,298,Serious Cases,NDA050717
6037,6037,15,Death,NDA050717
6038,6038,21,Disabling,NDA050717
6039,6039,163,Hospitalization,NDA050717
6040,6040,13,Life Threatening Event,NDA050717
6041,6041,310,Serious Cases,ANDA215398
6042,6042,82,Death,ANDA215398
6043,6043,1,Disabling,ANDA215398
6044,6044,92,Hospitalization,ANDA215398
6045,6045,14,Life Threatening Event,ANDA215398
6046,6046,3816,Serious Cases,NDA204569
6047,6047,575,Death,NDA204569
6048,6048,197,Disabling,NDA204569
6049,6049,1720,Hospitalization,NDA204569
6050,6050,285,Life Threatening Event,NDA204569
6051,6051,1012,Serious Cases,ANDA211034
6052,6052,238,Death,ANDA211034
6053,6053,43,Disabling,ANDA211034
6054,6054,460,Hospitalization,ANDA211034
6055,6055,124,Life Threatening Event,ANDA211034
6056,6056,34812,Serious Cases,part333A
6057,6057,20084,Death,part333A
6058,6058,1116,Disabling,part333A
6059,6059,10989,Hospitalization,part333A
6060,6060,2104,Life Threatening Event,part333A
6061,6061,20,Serious Cases,NDA208026
6062,6062,2,Death,NDA208026
6063,6063,1,Disabling,NDA208026
6064,6064,9,Hospitalization,NDA208026
6065,6065,2733,Serious Cases,ANDA090218
6066,6066,112,Death,ANDA090218
6067,6067,59,Disabling,ANDA090218
6068,6068,857,Hospitalization,ANDA090218
6069,6069,80,Life Threatening Event,ANDA090218
6070,6070,13765,Serious Cases,NDA021316
6071,6071,1944,Death,NDA021316
6072,6072,600,Disabling,NDA021316
6073,6073,6643,Hospitalization,NDA021316
6074,6074,548,Life Threatening Event,NDA021316
6075,6075,2287,Serious Cases,ANDA063181
6076,6076,518,Death,ANDA063181
6077,6077,218,Disabling,ANDA063181
6078,6078,1048,Hospitalization,ANDA063181
6079,6079,396,Life Threatening Event,ANDA063181
6080,6080,505,Serious Cases,ANDA085128
6081,6081,18,Death,ANDA085128
6082,6082,29,Disabling,ANDA085128
6083,6083,232,Hospitalization,ANDA085128
6084,6084,21,Life Threatening Event,ANDA085128
6085,6085,7370,Serious Cases,ANDA077235
6086,6086,298,Death,ANDA077235
6087,6087,193,Disabling,ANDA077235
6088,6088,996,Hospitalization,ANDA077235
6089,6089,91,Life Threatening Event,ANDA077235
6090,6090,53876,Serious Cases,NDA214358
6091,6091,10626,Death,NDA214358
6092,6092,1461,Disabling,NDA214358
6093,6093,36073,Hospitalization,NDA214358
6094,6094,4378,Life Threatening Event,NDA214358
6095,6095,79841,Serious Cases,ANDA076900
6096,6096,9798,Death,ANDA076900
6097,6097,4097,Disabling,ANDA076900
6098,6098,40650,Hospitalization,ANDA076900
6099,6099,5207,Life Threatening Event,ANDA076900
6100,6100,256,Serious Cases,ANDA091689
6101,6101,60,Death,ANDA091689
6102,6102,12,Disabling,ANDA091689
6103,6103,124,Hospitalization,ANDA091689
6104,6104,15,Life Threatening Event,ANDA091689
6105,6105,20028,Serious Cases,NDA021588
6106,6106,6618,Death,NDA021588
6107,6107,469,Disabling,NDA021588
6108,6108,5797,Hospitalization,NDA021588
6109,6109,678,Life Threatening Event,NDA021588
6110,6110,18256,Serious Cases,NDA204042
6111,6111,629,Death,NDA204042
6112,6112,1251,Disabling,NDA204042
6113,6113,10203,Hospitalization,NDA204042
6114,6114,1027,Life Threatening Event,NDA204042
6115,6115,35650,Serious Cases,NDA205434
6116,6116,3196,Death,NDA205434
6117,6117,1672,Disabling,NDA205434
6118,6118,16392,Hospitalization,NDA205434
6119,6119,1469,Life Threatening Event,NDA205434
6120,6120,36071,Serious Cases,NDA021445
6121,6121,3199,Death,NDA021445
6122,6122,2357,Disabling,NDA021445
6123,6123,16932,Hospitalization,NDA021445
6124,6124,2329,Life Threatening Event,NDA021445
6125,6125,3807,Serious Cases,ANDA209685
6126,6126,769,Death,ANDA209685
6127,6127,88,Disabling,ANDA209685
6128,6128,2241,Hospitalization,ANDA209685
6129,6129,371,Life Threatening Event,ANDA209685
6130,6130,1190,Serious Cases,ANDA205994
6131,6131,94,Death,ANDA205994
6132,6132,31,Disabling,ANDA205994
6133,6133,788,Hospitalization,ANDA205994
6134,6134,131,Life Threatening Event,ANDA205994
6135,6135,1929,Serious Cases,ANDA205205
6136,6136,328,Death,ANDA205205
6137,6137,104,Disabling,ANDA205205
6138,6138,754,Hospitalization,ANDA205205
6139,6139,116,Life Threatening Event,ANDA205205
6140,6140,1589,Serious Cases,NDA021036
6141,6141,248,Death,NDA021036
6142,6142,39,Disabling,NDA021036
6143,6143,384,Hospitalization,NDA021036
6144,6144,104,Life Threatening Event,NDA021036
6145,6145,7375,Serious Cases,NDA021583
6146,6146,298,Death,NDA021583
6147,6147,193,Disabling,NDA021583
6148,6148,998,Hospitalization,NDA021583
6149,6149,92,Life Threatening Event,NDA021583
6150,6150,62,Serious Cases,ANDA087693
6151,6151,2,Death,ANDA087693
6152,6152,35,Hospitalization,ANDA087693
6153,6153,2,Life Threatening Event,ANDA087693
6154,6154,386,Serious Cases,ANDA201088
6155,6155,20,Death,ANDA201088
6156,6156,21,Disabling,ANDA201088
6157,6157,162,Hospitalization,ANDA201088
6158,6158,19,Life Threatening Event,ANDA201088
6159,6159,109262,Serious Cases,part348
6160,6160,16639,Death,part348
6161,6161,5406,Disabling,part348
6162,6162,50229,Hospitalization,part348
6163,6163,10174,Life Threatening Event,part348
6164,6164,275,Serious Cases,NDA208552
6165,6165,13,Death,NDA208552
6166,6166,10,Disabling,NDA208552
6167,6167,96,Hospitalization,NDA208552
6168,6168,5,Life Threatening Event,NDA208552
6169,6169,4,Serious Cases,NDA020870
6170,6170,2,Disabling,NDA020870
6171,6171,1,Hospitalization,NDA020870
6172,6172,1,Life Threatening Event,NDA020870
6173,6173,3170,Serious Cases,NDA214187
6174,6174,470,Death,NDA214187
6175,6175,138,Disabling,NDA214187
6176,6176,1156,Hospitalization,NDA214187
6177,6177,113,Life Threatening Event,NDA214187
6178,6178,299,Serious Cases,NDA020727
6179,6179,65,Death,NDA020727
6180,6180,12,Disabling,NDA020727
6181,6181,165,Hospitalization,NDA020727
6182,6182,18,Life Threatening Event,NDA020727
6183,6183,4433,Serious Cases,ANDA073263
6184,6184,443,Death,ANDA073263
6185,6185,125,Disabling,ANDA073263
6186,6186,2170,Hospitalization,ANDA073263
6187,6187,197,Life Threatening Event,ANDA073263
6188,6188,48112,Serious Cases,BLA125476
6189,6189,2045,Death,BLA125476
6190,6190,486,Disabling,BLA125476
6191,6191,17825,Hospitalization,BLA125476
6192,6192,548,Life Threatening Event,BLA125476
6193,6193,1498,Serious Cases,NDA022212
6194,6194,112,Death,NDA022212
6195,6195,56,Disabling,NDA022212
6196,6196,534,Hospitalization,NDA022212
6197,6197,33,Life Threatening Event,NDA022212
6198,6198,48449,Serious Cases,NDA050715
6199,6199,10463,Death,NDA050715
6200,6200,1161,Disabling,NDA050715
6201,6201,18375,Hospitalization,NDA050715
6202,6202,3284,Life Threatening Event,NDA050715
6203,6203,522,Serious Cases,NDA021006
6204,6204,6,Death,NDA021006
6205,6205,26,Disabling,NDA021006
6206,6206,187,Hospitalization,NDA021006
6207,6207,11,Life Threatening Event,NDA021006
6208,6208,354,Serious Cases,ANDA090523
6209,6209,11,Death,ANDA090523
6210,6210,9,Disabling,ANDA090523
6211,6211,118,Hospitalization,ANDA090523
6212,6212,24,Life Threatening Event,ANDA090523
6213,6213,80393,Serious Cases,NDA019034
6214,6214,26875,Death,NDA019034
6215,6215,9380,Disabling,NDA019034
6216,6216,15161,Hospitalization,NDA019034
6217,6217,1414,Life Threatening Event,NDA019034
6218,6218,245,Serious Cases,ANDA075840
6219,6219,7,Death,ANDA075840
6220,6220,11,Disabling,ANDA075840
6221,6221,95,Hospitalization,ANDA075840
6222,6222,16,Life Threatening Event,ANDA075840
6223,6223,23788,Serious Cases,NDA020597
6224,6224,2700,Death,NDA020597
6225,6225,1063,Disabling,NDA020597
6226,6226,8928,Hospitalization,NDA020597
6227,6227,897,Life Threatening Event,NDA020597
6228,6228,4638,Serious Cases,ANDA076871
6229,6229,1309,Death,ANDA076871
6230,6230,61,Disabling,ANDA076871
6231,6231,1508,Hospitalization,ANDA076871
6232,6232,523,Life Threatening Event,ANDA076871
6233,6233,27580,Serious Cases,NDA020180
6234,6234,4038,Death,NDA020180
6235,6235,2189,Disabling,NDA020180
6236,6236,12755,Hospitalization,NDA020180
6237,6237,1483,Life Threatening Event,NDA020180
6238,6238,17515,Serious Cases,NDA021343
6239,6239,6537,Death,NDA021343
6240,6240,316,Disabling,NDA021343
6241,6241,5814,Hospitalization,NDA021343
6242,6242,436,Life Threatening Event,NDA021343
6243,6243,1172,Serious Cases,ANDA205220
6244,6244,191,Death,ANDA205220
6245,6245,28,Disabling,ANDA205220
6246,6246,622,Hospitalization,ANDA205220
6247,6247,99,Life Threatening Event,ANDA205220
6248,6248,1604,Serious Cases,NDA018677
6249,6249,95,Death,NDA018677
6250,6250,45,Disabling,NDA018677
6251,6251,562,Hospitalization,NDA018677
6252,6252,108,Life Threatening Event,NDA018677
6253,6253,1177,Serious Cases,BLA125338
6254,6254,51,Death,BLA125338
6255,6255,43,Disabling,BLA125338
6256,6256,218,Hospitalization,BLA125338
6257,6257,15,Life Threatening Event,BLA125338
6258,6258,33,Serious Cases,NDA020232
6259,6259,12,Death,NDA020232
6260,6260,1,Hospitalization,NDA020232
6261,6261,78101,Serious Cases,NDA020241
6262,6262,8264,Death,NDA020241
6263,6263,3394,Disabling,NDA020241
6264,6264,32249,Hospitalization,NDA020241
6265,6265,5648,Life Threatening Event,NDA020241
6266,6266,1773,Serious Cases,ANDA203046
6267,6267,641,Death,ANDA203046
6268,6268,84,Disabling,ANDA203046
6269,6269,564,Hospitalization,ANDA203046
6270,6270,105,Life Threatening Event,ANDA203046
6271,6271,1387,Serious Cases,NDA020955
6272,6272,326,Death,NDA020955
6273,6273,153,Disabling,NDA020955
6274,6274,745,Hospitalization,NDA020955
6275,6275,238,Life Threatening Event,NDA020955
6276,6276,1156,Serious Cases,NDA050641
6277,6277,105,Death,NDA050641
6278,6278,108,Disabling,NDA050641
6279,6279,387,Hospitalization,NDA050641
6280,6280,43,Life Threatening Event,NDA050641
6281,6281,53979,Serious Cases,NDA021225
6282,6282,224,Death,NDA021225
6283,6283,1807,Disabling,NDA021225
6284,6284,9484,Hospitalization,NDA021225
6285,6285,1685,Life Threatening Event,NDA021225
6286,6286,19742,Serious Cases,NDA020908
6287,6287,816,Death,NDA020908
6288,6288,1053,Disabling,NDA020908
6289,6289,6505,Hospitalization,NDA020908
6290,6290,743,Life Threatening Event,NDA020908
6291,6291,389,Serious Cases,ANDA090372
6292,6292,42,Death,ANDA090372
6293,6293,22,Disabling,ANDA090372
6294,6294,172,Hospitalization,ANDA090372
6295,6295,21,Life Threatening Event,ANDA090372
6296,6296,421,Serious Cases,ANDA090938
6297,6297,4,Death,ANDA090938
6298,6298,25,Disabling,ANDA090938
6299,6299,159,Hospitalization,ANDA090938
6300,6300,29,Life Threatening Event,ANDA090938
6301,6301,92027,Serious Cases,NDA050723
6302,6302,17304,Death,NDA050723
6303,6303,1847,Disabling,NDA050723
6304,6304,37292,Hospitalization,NDA050723
6305,6305,7064,Life Threatening Event,NDA050723
6306,6306,95463,Serious Cases,NDA019516
6307,6307,32844,Death,NDA019516
6308,6308,8630,Disabling,NDA019516
